"","PCTKEY","DISTRICT_N","intesecting"
"827","1133079","57914",0.609509243779127
"828","1133079","57905",0.390490756222438
"829","1133080","57905",0.999999999999459
"830","1133081","57905",1.00000000000134
"831","1133082","57905",1.00000000000231
"832","1133083","57905",0.999999999999525
"833","1133084","57905",1.00000000000383
"834","1133086","57905",0.99999999999993
"835","1133087","57905",0.999999999997061
"836","1133088","57905",0.999999999999618
"837","1133089","57905",0.999999999998225
"838","1133090","57905",1.00000000000056
"839","1133091","57905",1.00000000000535
"840","1133092","57907",0.188975338179047
"841","1133092","57905",0.811024661820752
"842","1133093","57905",1.00000000000144
"843","1133094","57905",0.999999999999234
"844","1133095","57905",1.00000000000162
"845","1133096","57905",1.00000000000344
"846","1133097","57905",1.00000000000105
"847","1133098","57905",1.00000000000064
"848","1133099","57905",1.00000000000086
"849","1133100","70911",6.15156623692403e-11
"850","1133100","57906",0
"851","1133100","70908",0
"852","1133100","57904",0.999999999938078
"853","1133101","70911",0
"854","1133101","57906",0.534836289555565
"855","1133101","57904",0.46516371044329
"856","1133102","57904",1.00000000000063
"857","1133103","57907",0.286199439993258
"858","1133103","57906",0
"859","1133103","57904",0.713800560006427
"860","1133104","57907",0.0300730540671566
"861","1133104","57904",0.969926945933179
"862","1133105","57907",0.104970561758522
"863","1133105","57904",0.895029438241253
"864","1133106","70908",0
"865","1133106","57904",1.00000000000041
"866","1133107","57906",0
"867","1133107","57904",1.00000000000077
"868","1133108","57904",1.00000000000139
"869","1133109","70908",0
"870","1133109","57904",0.999999999998471
"871","1133110","57906",0
"872","1133110","57904",0.999999999998717
"873","1133111","57907",0.435282517476892
"874","1133111","57904",0.564717482520612
"875","1133112","70908",0
"876","1133112","57904",0.999999999998922
"877","1133113","57904",0.999999999999761
"878","1133200","57907",0.947883166351021
"879","1133200","57904",0.0521168336488346
"880","1133201","57907",0.960458515496511
"881","1133201","57904",0.0395414845019117
"882","1133202","57907",0.923406398479605
"883","1133202","57905",0.0765936015201973
"884","1133203","57907",0.999999999998028
"885","1133204","57907",1.00000000000075
"886","1133205","57907",1.0000000000019
"887","1133206","57907",1.00000000000123
"888","1133207","57907",1.00000000000148
"889","1133208","57907",0.992967530010693
"890","1133208","57905",0.00703246998717767
"891","1133209","57907",1.00000000000025
"892","1133210","57907",1.00000000000151
"893","1133211","57907",0.991682904754063
"894","1133211","57905",0.00831709524438609
"895","1133300","57914",0.992018429408573
"896","1133300","57909",0.0079815705899556
"897","1133301","57914",0.999376750414334
"898","1133301","57919",0.000623249585355365
"899","1133302","57914",1.00000000000223
"900","1133303","57914",1.00000000000139
"901","1133304","57914",0.989577798268454
"902","1133304","57919",0.0104222017319943
"903","1133305","57914",0.999999999999871
"904","1133305","57919",0
"905","1133306","57914",0.999999999998754
"906","1133307","57914",0.999999999999571
"907","1133308","57914",1.00000000000005
"908","1133309","57914",0.999999999998582
"909","1133310","57914",1.00000000000136
"910","1133311","57914",0.999999999998242
"911","1133312","57914",1.00000000000117
"912","1133313","57914",0.999999999997205
"913","1133313","129902",0
"914","1133314","57914",1.00000000000029
"915","1133315","57914",0.999999999997168
"916","1133316","57914",0.999999999998738
"917","1133316","57919",0
"918","1133317","57914",1.00000000000205
"919","1133317","129902",0
"920","1133318","57914",0.999999999999397
"921","1133400","57914",1.00000000000074
"922","1133401","57905",0.999999999996724
"923","1133402","57914",0
"924","1133402","57905",1.00000000000427
"925","1133404","57914",0.99999999999887
"926","1133404","57905",0
"927","1133405","57914",0.993558516306043
"928","1133405","57905",0.0064414836927861
"929","1133406","57914",1.00000000000183
"930","1133407","57914",0.00561513510565228
"931","1133407","57905",0.994384864893236
"932","1133408","57914",0.250959474296211
"933","1133408","57905",0.749040525703624
"934","1133409","57914",0
"935","1133409","57905",0.999999999999129
"936","1133410","57914",0
"937","1133410","57905",0.999999999997335
"938","1133411","57905",0.999999999998755
"939","1133500","57914",0.00250506916165585
"940","1133500","57919",0.997494930837254
"941","1133500","57909",0
"942","1133500","129902",0
"943","1133501","57919",0.986563338334319
"944","1133501","57909",0.0134366616650333
"945","1133501","129902",0
"946","1133501","199901",0
"947","1133600","57907",0.151242646663784
"948","1133600","57906",0
"949","1133600","57905",0.848757353337503
"950","1133601","57907",0.897477103603646
"951","1133601","57906",0.102522896395804
"952","1133601","57904",0
"953","1133602","57907",0
"954","1133602","57906",0.999999999998152
"955","1133603","57907",0.843117409390275
"956","1133603","57906",0.152063221955356
"957","1133603","57905",0.00481936865348386
"958","1133604","57906",1.00000000000031
"959","1133604","57905",0
"960","1133605","57906",0.999999999999695
"961","1133605","57905",0
"962","1133606","57913",0
"963","1133606","57906",0.87265167386452
"964","1133606","57905",0.127348326136859
"965","1133607","57907",0
"966","1133607","57906",1.00000000000044
"967","1133607","57904",0
"968","1133608","57906",1.00000000000157
"969","1133609","57906",0.999999999999787
"970","1133610","57906",1.00000000000051
"971","1133611","57906",1.00000000000285
"972","1133612","57913",0
"973","1133612","57906",1.00000000000085
"974","1133613","57906",1.00000000000031
"975","1133614","57906",1.00000000000008
"976","1133615","57913",0
"977","1133615","57906",1.00000000000151
"978","1133616","57906",0.999999999996329
"979","1133617","57906",0.999999999998679
"980","1133618","57906",1.0000000000006
"981","1133618","57904",0
"982","1133619","57913",0
"983","1133619","57906",1.00000000000163
"984","1133620","57907",0
"985","1133620","57906",0.999999999999556
"986","1133621","57906",0
"987","1133621","57905",0.999999999999389
"988","1133700","57909",0.999999999999568
"989","1133701","57909",1.00000000000069
"990","1133702","57919",0.00264563117143162
"991","1133702","57909",0.997354368826784
"992","1133702","199901",0
"993","1133703","57914",0
"994","1133703","57919",0
"995","1133703","57909",1.00000000000074
"996","1133800","57913",0.83644166817143
"997","1133800","57906",0
"998","1133800","57905",0.163558331829032
"999","1133801","57913",0.711822625989839
"1000","1133801","57905",0.288177374011066
"1001","1133802","57913",0.999999999998746
"1002","1133802","57905",0
"1003","1133803","57913",0.999999999999196
"1004","1133803","57906",0
"1005","1133803","57905",0
"1006","1133805","57913",1.00000000000018
"1007","1133805","57906",0
"1008","1133806","57913",1.00000000000006
"1009","1133807","57913",0.99999999999946
"1010","1133808","70911",0
"1011","1133808","57913",0.987065067141631
"1012","1133808","57906",0
"1013","1133808","70905",0
"1014","1133808","57905",0.0129349328582046
"1015","1133809","57913",0.999999999999163
"1016","1133809","57905",0
"1017","1133900","70911",0
"1018","1133900","57913",0
"1019","1133900","57906",1.00000000000033
"1020","1133920","70905",0
"1021","1133920","129901",0
"1022","1133920","57905",0.999999999999228
"1023","1133921","57914",0.251185735816826
"1024","1133921","129901",0
"1025","1133921","57905",0.748814264181661
"1026","1133921","129902",0
"1027","1133922","57905",1.00000000000278
"1028","1133940","57913",0.0609510457851348
"1029","1133940","70905",0.0794297133834885
"1030","1133940","129901",0
"1031","1133940","57905",0.859619240833269
"1032","1133950","57913",0.0213754906844962
"1033","1133950","57905",0.978624509313558
"1034","1134000","57912",3.72176134204077e-11
"1035","1134000","57905",0.884453276330918
"1036","1134000","57903",0.115546723630724
"1037","1134001","57905",1.00000000000042
"1038","1134002","57905",1.00000000000065
"1039","1134003","57905",1.00000000000129
"1040","1134004","57905",0.999999999999719
"1041","1134005","57905",1.00000000000124
"1042","1134006","57905",0.999999999999172
"1043","1134007","57905",0.99999999999863
"1044","1134008","57905",0.999999999998434
"1045","1134009","57905",0.999999999997571
"1046","1134010","57905",1.00000000000028
"1047","1134011","57905",1.00000000000022
"1048","1134012","57905",0.999999999999458
"1049","1134013","57905",0.999999999998618
"1050","1134014","57905",0.999999999999043
"1051","1134015","57905",1.0000000000044
"1052","1134016","57905",0.999999999996263
"1053","1134017","57905",0.99999999999928
"1054","1134018","57905",1.00000000000131
"1055","1134019","57905",0.999999999999622
"1056","1134020","57905",0.999999999999646
"1057","1134021","57911",0
"1058","1134021","57905",1.00000000000331
"1059","1134022","57905",0.999999999999571
"1060","1134023","57905",0.999999999998429
"1061","1134024","57905",0.999999999999424
"1062","1134025","57912",0.0146954708457706
"1063","1134025","57905",0.985304529154086
"1064","1134026","57912",0.027867663722609
"1065","1134026","57905",0.972132336277367
"1066","1134027","57905",1.00000000000076
"1067","1134028","57912",0.0643862619697778
"1068","1134028","57905",0.935613738025755
"1069","1134029","57905",1.00000000000107
"1070","1134030","57905",1.00000000000029
"1071","1134031","57905",0.999999999999807
"1072","1134032","57905",1.00000000000075
"1073","1134033","57905",0.999999999999634
"1074","1134035","57905",1.00000000000311
"1075","1134036","57905",1.00000000000013
"1076","1134037","57905",1.00000000000243
"1077","1134038","57905",1.00000000000084
"1078","1134039","57905",1.0000000000001
"1079","1134040","57905",1.00000000000003
"1080","1134041","57905",0.999999999999986
"1081","1134043","57905",1.0000000000008
"1082","1134044","57905",0.999999999997673
"1083","1134046","57905",0.999999999999812
"1084","1134047","57905",0.999999999999517
"1085","1134048","57905",0.999999999999532
"1086","1134049","57907",0.706478677335397
"1087","1134049","57910",0.293521322662341
"1088","1134050","57907",0.999999999999674
"1089","1134051","57907",0.116210250336787
"1090","1134051","57910",0.88378974966276
"1091","1134052","57907",0.75838052437681
"1092","1134052","57905",0.186835342061735
"1093","1134052","57910",0.0547841335598326
"1094","1134053","57910",1.000000000002
"1095","1134054","57905",0.999999999999332
"1096","1134055","57905",0.999999999999456
"1097","1134056","57905",1.00000000000076
"1098","1134057","57905",0.999999999998549
"1099","1134058","57905",0.999999999999496
"1100","1134059","57910",0.99999999999982
"1101","1134060","57905",0.705483103414583
"1102","1134060","57910",0.294516896583776
"1103","1134061","57905",0.999999999997987
"1104","1134062","57905",0.999999999996869
"1105","1134063","57905",0.999999999998875
"1106","1134065","57912",0
"1107","1134065","57905",0.942522765761166
"1108","1134065","57910",0.0574772342401815
"1109","1134066","57905",0.99999999999644
"1110","1134067","57905",1.00000000000075
"1111","1134068","57905",0.999999999995712
"1112","1134069","57905",1.00000000000095
"1113","1134070","57905",1.00000000000007
"1114","1134071","57905",0.999999999999332
"1115","1134072","57905",1.00000000000001
"1116","1134073","57905",0.999999999998915
"1117","1134074","57905",1.00000000000252
"1118","1134075","57905",0.999999999999645
"1119","1134076","57905",1.00000000000048
"1120","1134077","57905",0.999999999999245
"1121","1134078","57905",1.00000000000083
"1122","1134079","57905",0.99999999999893
"1123","1134080","57905",0.999999999997615
"1124","1134081","57912",0.442419688093189
"1125","1134081","57905",0.507355344517728
"1126","1134081","57910",0.050224967388808
"1127","1134082","57905",0.999999999999798
"1128","1134083","57905",1.00000000000146
"1129","1134084","57905",1.00000000000178
"1130","1134085","57905",0.999999999997676
"1131","1134086","57912",0.192774222724286
"1132","1134086","57905",0.807225777273931
"1133","1134087","57905",1.00000000000056
"1134","1134088","57905",0.999999999999782
"1135","1134090","57905",0.999999999998051
"1136","1134091","57910",1.00000000000035
"1137","1134092","57905",0.999999999996487
"1138","1134093","57907",0.265378649699289
"1139","1134093","57905",0.734621350301145
"1140","1134094","57905",0.999999999999593
"1141","1134095","57905",1.00000000000332
"1142","1134096","57905",1.00000000000222
"1143","1134097","57905",0.999999999999547
"1144","1134098","57905",1.00000000000016
"1145","1134099","57905",1.00000000000034
"1146","1134100","57905",0.999999999995869
"1147","1134101","57905",1.00000000000102
"1148","1134102","57905",1.00000000000061
"1149","1134103","57905",0.999999999998871
"1150","1134104","57905",0.999999999999376
"1151","1134105","57905",0.99999999999752
"1152","1134106","57905",1.00000000000092
"1153","1134107","57905",1.00000000000253
"1154","1134108","57905",0.999999999999226
"1155","1134109","57905",0.999999999999412
"1156","1134110","57905",1.0000000000001
"1157","1134111","57905",0.999999999999691
"1158","1134112","57907",0.000338027020689542
